warehouse_name,zone,row,column,shelf,status
Warehouse F,05,25,05,E,empty
Warehouse F,05,25,06,E,empty
Warehouse F,05,25,07,E,empty
Warehouse F,05,25,08,E,empty
Warehouse F,05,25,09,E,empty
Warehouse F,05,25,10,E,empty
Warehouse F,05,25,11,E,empty
Warehouse F,05,25,12,E,empty
Warehouse F,05,25,13,E,empty
Warehouse F,05,25,14,E,empty
Warehouse F,05,25,01,D,empty
Warehouse F,05,25,02,D,empty
Warehouse F,05,25,03,D,empty
Warehouse F,05,25,04,D,empty
Warehouse F,05,25,05,D,empty
Warehouse F,05,25,06,D,empty
Warehouse F,05,25,07,D,empty
Warehouse F,05,25,08,D,empty
Warehouse F,05,25,09,D,empty
Warehouse F,05,25,10,D,empty
Warehouse F,05,25,11,D,empty
Warehouse F,05,25,12,D,empty
Warehouse F,05,25,13,D,empty
Warehouse F,05,25,14,D,empty
Warehouse F,05,25,01,G,empty
Warehouse F,05,25,02,G,empty
Warehouse F,05,25,03,G,empty
Warehouse F,05,25,04,G,empty
Warehouse F,05,25,05,G,empty
Warehouse F,05,25,06,G,empty
Warehouse F,05,25,07,G,empty
Warehouse F,05,25,08,G,empty
Warehouse F,05,25,09,G,empty
Warehouse F,05,25,10,G,empty
Warehouse F,05,25,11,G,empty
Warehouse F,05,25,12,G,empty
Warehouse F,05,25,13,G,empty
Warehouse F,05,25,14,G,empty
Warehouse F,05,25,01,H,empty
Warehouse F,05,25,02,H,empty
Warehouse F,05,25,03,H,empty
Warehouse F,05,25,04,H,empty
Warehouse F,05,25,05,H,empty
Warehouse F,05,25,06,H,empty
Warehouse F,05,25,07,H,empty
Warehouse F,05,25,08,H,empty
Warehouse F,05,25,09,H,empty
Warehouse F,05,25,10,H,empty
Warehouse F,05,25,11,H,empty
Warehouse F,05,25,12,H,empty
Warehouse F,05,25,13,H,empty
Warehouse F,05,25,14,H,empty
Warehouse F,05,25,01,F,empty
Warehouse F,05,25,02,F,empty
Warehouse F,05,25,03,F,empty
Warehouse F,05,25,04,F,empty
Warehouse F,05,25,05,F,empty
Warehouse F,05,25,06,F,empty
Warehouse F,05,25,07,F,empty
Warehouse F,05,25,08,F,empty
Warehouse F,05,25,09,F,empty
Warehouse F,05,25,10,F,empty
Warehouse F,05,25,11,F,empty
Warehouse F,05,25,12,F,empty
Warehouse F,05,25,13,F,empty
Warehouse F,05,25,14,F,empty
Warehouse F,05,26,01,E,empty
Warehouse F,05,26,02,E,empty
Warehouse F,05,26,03,E,empty
Warehouse F,05,26,04,E,empty
Warehouse F,05,26,05,E,empty
Warehouse F,05,26,06,E,empty
Warehouse F,05,26,07,E,empty
Warehouse F,05,26,08,E,empty
Warehouse F,05,26,09,E,empty
Warehouse F,05,26,10,E,empty
Warehouse F,05,26,11,E,empty
Warehouse F,05,26,12,E,empty
Warehouse F,05,26,13,E,empty
Warehouse F,05,26,14,E,empty
Warehouse F,05,26,01,D,empty
Warehouse F,05,26,02,D,empty
Warehouse F,05,26,03,D,empty
Warehouse F,05,26,04,D,empty
Warehouse F,05,26,05,D,empty
Warehouse F,05,26,06,D,empty
Warehouse F,05,26,07,D,empty
Warehouse F,05,26,08,D,empty
Warehouse F,05,26,09,D,empty
Warehouse F,05,26,10,D,empty
Warehouse F,05,26,11,D,empty
Warehouse F,05,26,12,D,empty
Warehouse F,05,26,13,D,empty
Warehouse F,05,26,14,D,empty
Warehouse F,05,26,01,G,empty
Warehouse F,05,26,02,G,empty
Warehouse F,05,26,03,G,empty
Warehouse F,05,26,04,G,empty
Warehouse F,05,26,05,G,empty
Warehouse F,05,26,06,G,empty
Warehouse F,05,26,07,G,empty
Warehouse F,05,26,08,G,empty
Warehouse F,05,26,09,G,empty
Warehouse F,05,26,10,G,empty
Warehouse F,05,26,11,G,empty
Warehouse F,05,26,12,G,empty
Warehouse F,05,26,13,G,empty
Warehouse F,05,26,14,G,empty
Warehouse F,05,26,01,H,empty
Warehouse F,05,26,02,H,empty
Warehouse F,05,26,03,H,empty
Warehouse F,05,26,04,H,empty
Warehouse F,05,26,05,H,empty
Warehouse F,05,26,06,H,empty
Warehouse F,05,26,07,H,empty
Warehouse F,05,26,08,H,empty
Warehouse F,05,26,09,H,empty
Warehouse F,05,26,10,H,empty
Warehouse F,05,26,11,H,empty
Warehouse F,05,26,12,H,empty
Warehouse F,05,26,13,H,empty
Warehouse F,05,26,14,H,empty
Warehouse F,05,26,01,F,empty
Warehouse F,05,26,02,F,empty
Warehouse F,05,26,03,F,empty
Warehouse F,05,26,04,F,empty
Warehouse F,05,26,05,F,empty
Warehouse F,05,26,06,F,empty
Warehouse F,05,26,07,F,empty
Warehouse F,05,26,08,F,empty
Warehouse F,05,26,09,F,empty
Warehouse F,05,26,10,F,empty
Warehouse F,05,26,11,F,empty
Warehouse F,05,26,12,F,empty
Warehouse F,05,26,13,F,empty
Warehouse F,05,26,14,F,empty
Warehouse F,05,27,01,E,empty
Warehouse F,05,27,02,E,empty
Warehouse F,05,27,03,E,empty
Warehouse F,05,27,04,E,empty
Warehouse F,05,27,05,E,empty
Warehouse F,05,27,06,E,empty
Warehouse F,05,27,07,E,empty
Warehouse F,05,27,08,E,empty
Warehouse F,05,27,09,E,empty
Warehouse F,05,27,10,E,empty
Warehouse F,05,27,11,E,empty
Warehouse F,05,27,12,E,empty
Warehouse F,05,27,13,E,empty
Warehouse F,05,27,14,E,empty
Warehouse F,05,27,01,D,empty
Warehouse F,05,27,02,D,empty
Warehouse F,05,27,03,D,empty
Warehouse F,05,27,04,D,empty
Warehouse F,05,27,05,D,empty
Warehouse F,05,27,06,D,empty
Warehouse F,05,27,07,D,empty
Warehouse F,05,27,08,D,empty
Warehouse F,05,27,09,D,empty
Warehouse F,05,27,10,D,empty
Warehouse F,05,27,11,D,empty
Warehouse F,05,27,12,D,empty
Warehouse F,05,27,13,D,empty
Warehouse F,05,27,14,D,empty
Warehouse F,05,27,01,G,empty
Warehouse F,05,27,02,G,empty
Warehouse F,05,27,03,G,empty
Warehouse F,05,27,04,G,empty
Warehouse F,05,27,05,G,empty
Warehouse F,05,27,06,G,empty
Warehouse F,05,27,07,G,empty
Warehouse F,05,27,08,G,empty
Warehouse F,05,27,09,G,empty
Warehouse F,05,27,10,G,empty
Warehouse F,05,27,11,G,empty
Warehouse F,05,27,12,G,empty
Warehouse F,05,27,13,G,empty
Warehouse F,05,27,14,G,empty
Warehouse F,05,27,01,H,empty
Warehouse F,05,27,02,H,empty
Warehouse F,05,27,03,H,empty
Warehouse F,05,27,04,H,empty
Warehouse F,05,27,05,H,empty
Warehouse F,05,27,06,H,empty
Warehouse F,05,27,07,H,empty
Warehouse F,05,27,08,H,empty
Warehouse F,05,27,09,H,empty
Warehouse F,05,27,10,H,empty
Warehouse F,05,27,11,H,empty
Warehouse F,05,27,12,H,empty
Warehouse F,05,27,13,H,empty
Warehouse F,05,27,14,H,empty
Warehouse F,05,27,01,F,empty
Warehouse F,05,27,02,F,empty
Warehouse F,05,27,03,F,empty
Warehouse F,05,27,04,F,empty
Warehouse F,05,27,05,F,empty
Warehouse F,05,27,06,F,empty
Warehouse F,05,27,07,F,empty
Warehouse F,05,27,08,F,empty
Warehouse F,05,27,09,F,empty
Warehouse F,05,27,10,F,empty
Warehouse F,05,27,11,F,empty
Warehouse F,05,27,12,F,empty
Warehouse F,05,27,13,F,empty
Warehouse F,05,27,14,F,empty
Warehouse F,05,28,01,D,empty
Warehouse F,05,28,02,D,empty
Warehouse F,05,28,03,D,empty
Warehouse F,05,28,04,D,empty
Warehouse F,05,28,05,D,empty
Warehouse F,05,28,06,D,empty
Warehouse F,05,28,07,D,empty
Warehouse F,05,28,08,D,empty
Warehouse F,05,28,09,D,empty
Warehouse F,05,28,10,D,empty
Warehouse F,05,28,11,D,empty
Warehouse F,05,28,12,D,empty
Warehouse F,05,28,13,D,empty
Warehouse F,05,28,14,D,empty
Warehouse F,05,28,01,E,empty
Warehouse F,05,28,02,E,empty
Warehouse F,05,28,03,E,empty
Warehouse F,05,28,04,E,empty
Warehouse F,05,28,05,E,empty
Warehouse F,05,28,06,E,empty
Warehouse F,05,28,07,E,empty
Warehouse F,05,28,08,E,empty
Warehouse F,05,28,09,E,empty
Warehouse F,05,28,10,E,empty
Warehouse F,05,28,11,E,empty
Warehouse F,05,28,12,E,empty
Warehouse F,05,28,13,E,empty
Warehouse F,05,28,14,E,empty
Warehouse F,05,28,01,G,empty
Warehouse F,05,28,02,G,empty
Warehouse F,05,28,03,G,empty
Warehouse F,05,28,04,G,empty
Warehouse F,05,28,05,G,empty
Warehouse F,05,28,06,G,empty
Warehouse F,05,28,07,G,empty
Warehouse F,05,28,08,G,empty
Warehouse F,05,28,09,G,empty
Warehouse F,05,28,10,G,empty
Warehouse F,05,28,11,G,empty
Warehouse F,05,28,12,G,empty
Warehouse F,05,28,13,G,empty
Warehouse F,05,28,14,G,empty
Warehouse F,05,28,01,H,empty
Warehouse F,05,28,02,H,empty
Warehouse F,05,28,03,H,empty
Warehouse F,05,28,04,H,empty
Warehouse F,05,28,05,H,empty
Warehouse F,05,28,06,H,empty
Warehouse F,05,28,07,H,empty
Warehouse F,05,28,08,H,empty
Warehouse F,05,28,09,H,empty
Warehouse F,05,28,10,H,empty
Warehouse F,05,28,11,H,empty
Warehouse F,05,28,12,H,empty
Warehouse F,05,28,13,H,empty
Warehouse F,05,28,14,H,empty
Warehouse F,05,28,01,F,empty
Warehouse F,05,28,02,F,empty
Warehouse F,05,28,03,F,empty
Warehouse F,05,28,04,F,empty
Warehouse F,05,28,05,F,empty
Warehouse F,05,28,06,F,empty
Warehouse F,05,28,07,F,empty
Warehouse F,05,28,08,F,empty
Warehouse F,05,28,09,F,empty
Warehouse F,05,28,10,F,empty
Warehouse F,05,28,11,F,empty
Warehouse F,05,28,12,F,empty
Warehouse F,05,28,13,F,empty
Warehouse F,05,28,14,F,empty
Warehouse F,05,29,01,E,empty
Warehouse F,05,29,02,E,empty
Warehouse F,05,29,03,E,empty
Warehouse F,05,29,04,E,empty
Warehouse F,05,29,05,E,empty
Warehouse F,05,29,06,E,empty
Warehouse F,05,29,07,E,empty
Warehouse F,05,29,08,E,empty
Warehouse F,05,29,09,E,empty
Warehouse F,05,29,10,E,empty
Warehouse F,05,29,11,E,empty
Warehouse F,05,29,12,E,empty
Warehouse F,05,29,13,E,empty
Warehouse F,05,29,14,E,empty
Warehouse F,05,29,01,D,empty
Warehouse F,05,29,02,D,empty
Warehouse F,05,29,03,D,empty
Warehouse F,05,29,04,D,empty
Warehouse F,05,29,05,D,empty
Warehouse F,05,29,06,D,empty
Warehouse F,05,29,07,D,empty
Warehouse F,05,29,08,D,empty
Warehouse F,05,29,09,D,empty
Warehouse F,05,29,10,D,empty
Warehouse F,05,29,11,D,empty
Warehouse F,05,29,12,D,empty
Warehouse F,05,29,13,D,empty
Warehouse F,05,29,14,D,empty
Warehouse F,05,29,01,G,empty
Warehouse F,05,29,02,G,empty
Warehouse F,05,29,03,G,empty
Warehouse F,05,29,04,G,empty
Warehouse F,05,29,05,G,empty
Warehouse F,05,29,06,G,empty
Warehouse F,05,29,07,G,empty
Warehouse F,05,29,08,G,empty
Warehouse F,05,29,09,G,empty
Warehouse F,05,29,10,G,empty
Warehouse F,05,29,11,G,empty
Warehouse F,05,29,12,G,empty
Warehouse F,05,29,13,G,empty
Warehouse F,05,29,14,G,empty
Warehouse F,05,29,01,H,empty
Warehouse F,05,29,02,H,empty
Warehouse F,05,29,03,H,empty
Warehouse F,05,29,04,H,empty
Warehouse F,05,29,05,H,empty
Warehouse F,05,29,06,H,empty
Warehouse F,05,29,07,H,empty
Warehouse F,05,29,08,H,empty
Warehouse F,05,29,09,H,empty
Warehouse F,05,29,10,H,empty
Warehouse F,05,29,11,H,empty
Warehouse F,05,29,12,H,empty
Warehouse F,05,29,13,H,empty
Warehouse F,05,29,14,H,empty
Warehouse F,05,29,01,F,empty
Warehouse F,05,29,02,F,empty
Warehouse F,05,29,03,F,empty
Warehouse F,05,29,04,F,empty
Warehouse F,05,29,05,F,empty
Warehouse F,05,29,06,F,empty
Warehouse F,05,29,07,F,empty
Warehouse F,05,29,08,F,empty
Warehouse F,05,29,09,F,empty
Warehouse F,05,29,10,F,empty
Warehouse F,05,29,11,F,empty
Warehouse F,05,29,12,F,empty
Warehouse F,05,29,13,F,empty
Warehouse F,05,29,14,F,empty
Warehouse F,05,31,01,D,empty
Warehouse F,05,31,02,D,empty
Warehouse F,05,31,03,D,empty
Warehouse F,05,31,04,D,empty
Warehouse F,05,31,05,D,empty
Warehouse F,05,31,06,D,empty
Warehouse F,05,31,07,D,empty
Warehouse F,05,31,08,D,empty
Warehouse F,05,31,09,D,empty
Warehouse F,05,31,10,D,empty
Warehouse F,05,31,11,D,empty
Warehouse F,05,31,12,D,empty
Warehouse F,05,31,13,D,empty
Warehouse F,05,31,14,D,empty
Warehouse F,05,31,15,D,empty
Warehouse F,05,31,16,D,empty
Warehouse F,05,31,17,D,empty
Warehouse F,05,31,18,D,empty
Warehouse F,05,31,19,D,empty
Warehouse F,05,31,01,E,empty
Warehouse F,05,31,02,E,empty
Warehouse F,05,31,03,E,empty
Warehouse F,05,31,04,E,empty
Warehouse F,05,31,05,E,empty
Warehouse F,05,31,06,E,empty
Warehouse F,05,31,07,E,empty
Warehouse F,05,31,08,E,empty
Warehouse F,05,31,09,E,empty
Warehouse F,05,31,10,E,empty
Warehouse F,05,31,11,E,empty
Warehouse F,05,31,12,E,empty
Warehouse F,05,31,13,E,empty
Warehouse F,05,31,14,E,empty
Warehouse F,05,31,15,E,empty
Warehouse F,05,31,16,E,empty
Warehouse F,05,31,17,E,empty
Warehouse F,05,31,18,E,empty
Warehouse F,05,31,19,E,empty
Warehouse F,05,31,01,F,empty
Warehouse F,05,31,02,F,empty
Warehouse F,05,31,03,F,empty
Warehouse F,05,31,04,F,empty
Warehouse F,05,31,05,F,empty
Warehouse F,05,31,06,F,empty
Warehouse F,05,31,07,F,empty
Warehouse F,05,31,08,F,empty
Warehouse F,05,31,09,F,empty
Warehouse F,05,31,10,F,empty
Warehouse F,05,31,11,F,empty
Warehouse F,05,31,12,F,empty
Warehouse F,05,31,13,F,empty
Warehouse F,05,31,14,F,empty
Warehouse F,05,31,15,F,empty
Warehouse F,05,31,16,F,empty
Warehouse F,05,31,17,F,empty
Warehouse F,05,31,18,F,empty
Warehouse F,05,31,19,F,empty
Warehouse F,05,31,01,G,empty
Warehouse F,05,31,02,G,empty
Warehouse F,05,31,03,G,empty
Warehouse F,05,31,04,G,empty
Warehouse F,05,31,05,G,empty
Warehouse F,05,31,06,G,empty
Warehouse F,05,31,07,G,empty
Warehouse F,05,31,08,G,empty
Warehouse F,05,31,09,G,empty
Warehouse F,05,31,10,G,empty
Warehouse F,05,31,11,G,empty
Warehouse F,05,31,12,G,empty
Warehouse F,05,31,13,G,empty
Warehouse F,05,31,14,G,empty
Warehouse F,05,31,15,G,empty
Warehouse F,05,31,16,G,empty
Warehouse F,05,31,17,G,empty
Warehouse F,05,31,18,G,empty
Warehouse F,05,31,19,G,empty
Warehouse F,05,31,01,H,empty
Warehouse F,05,31,02,H,empty
Warehouse F,05,31,03,H,empty
Warehouse F,05,31,04,H,empty
Warehouse F,05,31,05,H,empty
Warehouse F,05,31,06,H,empty
Warehouse F,05,31,07,H,empty
Warehouse F,05,31,08,H,empty
Warehouse F,05,31,09,H,empty
Warehouse F,05,31,10,H,empty
Warehouse F,05,31,11,H,empty
Warehouse F,05,31,12,H,empty
Warehouse F,05,31,13,H,empty
Warehouse F,05,31,14,H,empty
Warehouse F,05,31,15,H,empty
Warehouse F,05,31,16,H,empty
Warehouse F,05,31,17,H,empty
Warehouse F,05,31,18,H,empty
Warehouse F,05,31,19,H,empty
